	Тип библиотеки	Электронный каталог	Изба-читальня	Дата открытия	Размер фонда	Уверенность в фонде
8793						
8794						
8795				1952	36724	1
8796					700000	1
8797				1965	48344	1
8798						
8799	универсальная	opac.nekrasovka.ru/vmk/		1918		
8800	универсальная	opac.nekrasovka.ru/vmk/		1962	37979	1
8801				1967	40000	1
8802	универсальная	opac.nekrasovka.ru/vmk/		1981		
8803	универсальная	opac.nekrasovka.ru/vmk/		1951		
8804	универсальная	opac.nekrasovka.ru/vmk/			76000	1
8805	универсальная	opac.nekrasovka.ru/vmk/				
8806					8157	1
8807				1 сентября 1956	7554	1
8808				1942	9292	0
8809				1930	5627	0
8810				1970	7988	1
8811					10659	1
8812			0	1932		
8813			0	1940	9994	1
8814			0	1919		
8815				1 октября 1954	14084	1
8816					21429	1
8817				1980	22074	1
8818						
8819						
8820					27719	1
8821				1949	56754	1
8822				5 декабря 2011	11645	1
8823						
8824					6951	1
8825						
8826			0			
8827					48543	1
8828				1946		
8829						
8830				1967		
8831				1940	5600	1
8832			0	1900	9600	0
8833					6735	1
8834				13 августа 1973	6200	1
8835				июле 1977	10300	1
8836			0	1938	6700	1
8837				1982	6500	1
8838					6900	1
8839				декабре 1953	11000	1
8840				1959	8800	1
8841			0		69	0
8842				1961	7500	1
8843				1958	11700	1
8844					7000	1
8845				1937	77000	1
8846				5 сентября 1902	74000	1
8847					25800	1
8848				1965	4645	1
8849			0	1937	6710	0
8850			0		16981	0
8851					73000	1
8852					65000	1
8853						
8854					10593	1
8855			0		10453	1
8856				1978		
8857					6491	0
8858				20 ноября 1982	32000	1
8859				1949	30000	1
8860						
8861				1961	40000	1
8862					20000	1
8863						
8864				1904		
8865				1961		
8866					24000	1
8867				1918	50000	0
8868				1954		
8869				1951		
8870						
8871					58000	1
8872				1979	40000	1
8873				1952	34000	1
8874				1952	40000	1
8875					56000	1
8876				1982	8000	1
8877				1971	12699	1
8878					8020	1
8879				1968	18744	1
8880				марте 1988	25000	1
8881				1957	10135	1
8882						
8883					22850	1
8884					25820	1
8885				1969	18913	0
8886					22247	1
8887				4 февраля 2015	244849	1
8888			0	июле 1953	2018	0
8889					72812	1
8890				1924	25048	0
8891				1938		
8892				1973		
8893				1944	19000	1
8894			0	1928	27214	1
8895			0			
8896				1958		
8897						
8898						
8899			0		22223	1
8900				1976	16000	1
8901					23000	1
8902				1966		
8903						
8904			0	1925		
8905				1926		
8906				1958	8527	1
8907				1985	12037	1
8908				1958	8523	1
8909				1958	12057	1
8910						
8911					6778	1
8912					12359	1
8913					22000	1
8914					10000	1
8915				1965	11682	1
8916				1962		
8917				1951	17977	1
8918					13365	1
8919				1984	9129	1
8920				1958	9938	1
8921					19149	1
8922				1984	9947	1
8923			0		810	1
8924				1972	7017	1
8925					5351	1
8926					14418	0
8927				1986	7500	0
8928				1954		
8929				1971	10122	1
8930					10100	1
8931				13 июля 1957	8500	1
8932					21642	1
8933					12148	1
8934			0		15000	1
8935				августе 1949	20000	1
8936				1938	130000	1
8937			0	1976		
8938					6300	1
8939				1949		
8940					5596	1
8941					4476	1
8942			0	23 сентября 1919	7079	1
8943					6600	1
8944				1955	4877	1
8945				июне 1946		
8946			0	1953	6545	1
8947			0		7000	1
8948						
8949			0	1950	12000	1
8950				1964		
8951			0		8872	1
8952			0	1952	8033	1
8953				1958	7705	0
8954				1956	3247	0
8955			0	1932	6448	0
8956				1956	4534	0
8957				1976	2934	0
8958				1952	5110	0
8959					4060	0
8960					27371	0
8961				1956	14195	0
8962				мае 1977	5110	0
8963					7762	0
8964			0	1950	12372	0
8965				1951	13415	0
8966					1160	0
8967					12401	0
8968					16581	0
8969				1 декабря 1991	4957	0
8970				1952	9795	0
8971				1951	13415	0
8972			0		12819	1
8973				1917	59812	1
8974						
8975	универсальная	opac.nekrasovka.ru/vmk/				
8976						
8977						
8978				16 октября 1971		
8979				1969	6240	1
8980				1973		
8981				1972	3001	1
8982				1967	3950	1
8983				1958	9839	1
8984				1949		
8985			0			
8986				1978		
8987					7396	1
8988				1948		
8989						
8990			0	1955		
8991				1953		
8992						
8993			0	1923	9117	1
8994					8000	1
8995				1909	358000	1
8996					10600	1
8997				августе 1953	2714	1
8998			0			
8999				26 июня 1958	14000	1
9000					485000	1
9001	универсальная	opac.nekrasovka.ru/vmk/			8453	1
9002	универсальная	opac.nekrasovka.ru/vmk/		1954	8147	1
9003	универсальная	opac.nekrasovka.ru/vmk/	0	марте 1901	85000	1
9004	универсальная	opac.nekrasovka.ru/vmk/	0		10000	1
9005					17000	1
9006	универсальная	opac.nekrasovka.ru/vmk/		1968	11400	1
9007					26000	0
9008	универсальная	opac.nekrasovka.ru/vmk/				
9009				1926	142267	1
9010	универсальная	opac.nekrasovka.ru/vmk/			12500	1
9011	универсальная	opac.nekrasovka.ru/vmk/		1982	9000	1
9012						
9013				1966	177352	1
9014					36000	0
9015					87000	1
9016				1968		
9017						
9018				1968		
9019					86000	0
9020	универсальная	opac.nekrasovka.ru/vmk/			13000	1
9021	универсальная	opac.nekrasovka.ru/vmk/			6600	1
9022	универсальная	opac.nekrasovka.ru/vmk/			10000	1
9023	универсальная	opac.nekrasovka.ru/vmk/		1981		
9024	универсальная	opac.nekrasovka.ru/vmk/		1970	8583	1
9025	универсальная	opac.nekrasovka.ru/vmk/		1950	8244	1
9026	универсальная	opac.nekrasovka.ru/vmk/		1966	7126	1
9027	универсальная	opac.nekrasovka.ru/vmk/		1953	9000	1
9028	универсальная	opac.nekrasovka.ru/vmk/			7292	1
9029	универсальная	opac.nekrasovka.ru/vmk/			4720	1
9030	универсальная	opac.nekrasovka.ru/vmk/			8340	1
9031	универсальная	opac.nekrasovka.ru/vmk/		1966		
9032	универсальная	opac.nekrasovka.ru/vmk/	0	1901		
9033	универсальная	opac.nekrasovka.ru/vmk/		1934	15877	1
9034	универсальная	opac.nekrasovka.ru/vmk/		2019	29976	0
9035				1932	19489	1
9036						
9037					6268	1
9038					11500	1
9039					5310	1
9040			0			
9041						
9042					11000	1
9043				1974	6000	1
9044					12694	1
9045					8000	1
9046			0	8 июня 1938		
9047					6000	1
9048			0	1930	5360	1
9049					22975	1
9050					21000	1
9051			0			
9052					10169	1
9053	универсальная	opac.nekrasovka.ru/vmk/				
9054				18 декабря 1942	7603	1
9055				1946		
9056				1976	15160	1
9057				7 июня 1948		
9058			0			
9059				1998		
9060				1985		
9061				1970	13980	1
9062					5019	1
9063					15000	1
9064				1970	445000	1
9065				1935	34000	1
9066				1967	50000	1
9067	универсальная	opac.nekrasovka.ru/vmk/				
9068					42000	1
9069						
9070				1903	8384	1
9071						
9072						
9073				апреле 1954	446000	1
9074						
9075						
9076						
9077						
9078						
9079				1937		
9080				1944		
9081				1978	5000	1
9082					10000	1
9083				20 января 1913	4000	1
9084			0	1938	7800	1
9085				сентябре 1906	13000	1
9086					40000	1
9087					5000	1
9088				январе 1958	8231	1
9089			0		4941	1
9090					4100	1
9091						
9092					18000	1
9093					57000	1
9094				2011		
9095					76924	1
9096						
9097						
9098						
9099			0			
9100				1952	27203	0
9101					32426	1
9102				1958		
9103				октябре 1927		
9104						
9105				1902	14490	1
9106			0			
9107				1955		
9108					25000	1
9109				1923		
9110				1935	7280	1
9111				1954	6000	1
9112					8125	1
9113				1955	6152	0
9114			0	1957	6860	1
9115				1980	19841	0
9116				1966		
9117			0		27569	1
9118			0	1966	8229	1
9119				1956	7593	0
9120				1951	7343	0
9121				1958	11264	0
9122				1938	5084	1
9123				1938	10224	0
9124				1948	10036	0
9125			0	1932	6277	0
9126				1975	3096	0
9127					9692	0
9128					16188	1
9129			0		5390	1
9130			0		6142	1
9131				16 апреля 1976	27523	1
9132				1955	75126	0
9133				1969	14939	1
9134				1924		
9135			0	1919		
9136				1973	8222	1
9137					562	1
9138				16 октября 2017		
9139				1946	84325	0
9140						
9141				1952	42794	1
9142					11925	1
9143						
9144				1962	5281	1
9145					5153	1
9146					28435	1
9147					17000	1
9148						
9149						
9150				2000	12000	1
9151					10800	1
9152			0		200310	1
9153				1947	44800	1
9154				ноябре 1951	49000	1
9155			0			
9156						
9157					13500	1
9158					101644	1
9159				1958	33399	1
9160					30000	1
9161				октябре 1964	20000	1
9162						
9163						
9164						
9165					36000	1
9166				23 март 1902	2000000	0
9167						
9168					116000	1
9169						
9170				1927	1000	1
9171	универсальная	opac.nekrasovka.ru/vmk/		1937	11694	1
9172				1946	10419	1
9173					5000	1
9174					4287	1
9175						
9176				1955		
9177						
9178				1953		
9179						
9180						
9181				1960		
9182						
9183						
9184						
9185						
9186						
9187					10000	1
9188					3000	1
9189					10425	1
9190						
9191				1918		
9192					21640	1
9193				1944		
9194				июле 1958		
9195				1955	12657	1
9196					17000	1
9197					85800	1
9198					10637	1
9199				1953	16000	1
9200				1968	11294	1
9201					16159	1
9202				1980	19052	1
9203					2827	1
9204					6044	1
9205					3441	1
9206				1963	7807	1
9207					13188	1
9208				1950	9000	1
9209					3250	1
9210					9294	1
9211					10472	1
9212						
9213			0	1949	5000	1
9214					21000	1
9215				1955	9528	1
9216			0	1934		
9217				1954	12649	1
9218					14739	1
9219						
9220			0			
9221					18585	1
9222				августе 1970		
9223					14212	1
9224				1975	5000	1
9225				1956	7000	1
9226				1956	6776	1
9227				1973	6310	1
9228				1954	13000	1
9229				1958	6000	1
9230				1970	22458	1
9231				1955	7505	1
9232				1954	3000	1
9233				1951	4317	1
9234				27 июля 1952		
9235					5481	1
9236					7843	1
9237				23 июня 1971	39000	1
9238					6492	1
9239				1953	8859	1
9240			0	1952	6000	1
9241						
9242				1918		
9243						
9244				1954		
9245				1951	12000	1
9246					10682	1
9247					13722	1
9248						
9249				3 сентября 1955	7075	1
9250				ноябре 1954	32000	1
9251					13000	1
9252					9000	1
9253					12000	1
9254						
9255						
9256				1949	35422	1
9257				1946	23251	1
9258					19000	1
9259						
9260					20000	1
9261				1970	29336	1
9262				1971	40000	1
9263					14000	1
9264			0	1928	13000	1
9265					6019	1
9266						
9267					7524	1
9268				1947	31285	1
9269					90133	1
9270					11031	1
9271						
9272				11 сентября 1946	746039	1
9273					32844	1
9274				1946	102692	1
9275				июне 1967	6100	1
9276				1975	5126	1
9277				январе 1943	5974	1
9278				1 февраля 1939	8331	1
9279				1939	6000	0
9280				1953	6201	1
9281				1 ноября 1943	6511	1
9282					8700	1
9283					7713	1
9284			0	1979		
9285						
9286				21 мая 1951	23100	1
9287				4 декабря 1978	13940	1
9288				1966	7258	1
9289						
9290					7592	1
9291				1949		
9292					30000	1
9293					13922	1
9294						
9295			0		5772	1
9296						
9297						
9298				1984	40451	1
9299				1947	34000	1
9300					2000	1
9301					19783	1
9302				1935	5553	1
9303				1924	3806	1
9304				1940	3425	1
9305				1981	3454	1
9306				1926	5803	1
9307				1924	5772	1
9308				1926	8049	1
9309				1934	3675	1
9310				1924	4236	1
9311				1934	3840	1
9312				1984	3576	1
9313				1952	3442	1
9314				1924	6367	1
9315					16700	1
9316					15600	1
9317					9002	1
9318					20000	1
9319				3 мая 1995		
9320			0		6454	1
9321					9043	1
9322					9904	1
9323				1994	38052	1
9324					33626	1
9325						
9326						
9327						
9328					5908	1
9329					13805	1
9330					3844	1
9331				1 августа 1976	69254	1
9332				1 августа 1971		
9333						
9334						
9335					7550	1
9336			0		10000	1
9337					30918	1
9338				1947	49231	1
9339					49717	1
9340			0	1920	35000	1
9341					8117	1
9342				2012		
9343					23645	1
9344					14500	1
9345				октябре 1984	17698	1
9346				мае 1960	16719	1
9347				23 июня 1959	14287	1
9348				1965	27646	1
9349						
9350					16800	1
9351					23120	1
9352				1913	14650	1
9353				1932	13300	1
9354					19000	1
9355					13300	1
9356						
9357						
9358						
9359						
9360					49300	1
9361					711000	1
9362					226068	1
9363				1938		
9364	универсальная	opac.nekrasovka.ru/vmk/		10 декабря 1969		
9365						
9366			0	1930	6000	1
9367				1952	12860	1
9368				1938		
9369			0			
9370				1949	119000	1
9371				1956	86000	1
9372				1939	133000	1
9373					125000	1
9374				1934	155000	1
9375				1 июля 1985	57000	1
9376			1			
9377			0	1934	216000	1
9378			0			
9379			0		229000	1
9380			0	24 февраля 1952	189000	1
9381				августе 1973	138000	1
9382				1954	133000	1
9383				1947		
9384				1946		
9385						
9386				1950		
9387				1948		
9388				1953	6213	1
9389				1945	12442	1
9390				1992		
9391				1930	7165	1
9392				1945	3235	1
9393				1940		
9394				1926	14453	1
9395				17 марта 2001	16001	1
9396				1944	8618	1
9397				1940	6403	1
9398				1948	6017	1
9399				1943	14015	1
9400				1950	9224	1
9401					10392	1
9402				1946	9559	1
9403				1952	8039	1
9404				1935		
9405				1952	4139	1
9406				1954	2905	1
9407				1938		
9408				1943		
9409				3 июля 1953	23920	1
9410				1979	392000	1
9411						
9412				1920		
9413				1967		
9414				1937		
9415				1909		
9416				1945	31060	1
9417					2018	0
9418				1955	7071	1
9419			0	1926	7075	1
9420				19 января 1966	9850	1
9421				1927	6033	1
9422				1939	21371	1
9423			1		5813	1
9424				1953	11430	1
9425					11131	1
9426					9847	1
9427				1965	11033	1
9428					20000	1
9429					11879	1
9430					9139	1
9431					9193	1
9432				октябре 1960	17000	1
9433				1972		
9434				1973		
9435					6360	1
9436				1949	21943	1
9437						
9438				1969		
9439					10118	1
9440				1948	9545	1
9441				1951		
9442						
9443					14277	1
9444				1967		
9445				1946	14335	1
9446				1955	1200	1
9447				1918	10590	1
9448				1952	13695	1
9449				1928	9580	1
9450				1968	12000000	1
9451				1956	20000	0
9452					18100	1
9453				1949	26300	1
9454					42000	1
9455					6000	1
9456				1929	11824	1
9457				5 мая 1958	34651	1
9458					16289	1
9459			0	1913	243	1
9460			0	1960	6008	1
9461			0	1906	300	1
9462				1982	2705	1
9463				1948	2556	1
9464				1958	2318	1
9465				1976	3570	1
9466				1974	3665	1
9467			0	1909	2423	1
9468			0	1913	5000	1
9469				1960		
9470				1 августа 1969		
9471				1938		
9472			0	1954	6000	1
9473			0		38000	1
9474			0	1961	3200	1
9475				1971	30240	1
9476				1964		
9477					9847	1
9478				30 апрель 1935	42000	1
9479				1924	25335	1
9480					8635	1
9481					17330	1
9482				14 июль 1947	35134	1
9483					9698	1
9484				1924	3666000	1
9485					17529	1
9486				1936	13000	1
9487				1938	21000	1
9488					26425	1
9489				1924	27296	1
9490					43000	1
9491						
9492				25 октября 1968	13938	1
9493					20000	1
9494				1956	5000	1
9495				марте 1961	25500	1
9496					22000	1
9497				2009	25000	1
9498				1971	20000	1
9499				1 января 1966	16000	1
9500					25000	1
9501					15000	1
9502					29153	1
9503				апреле 1965	23000	1
9504					45000	1
9505						
9506					200000	1
9507					30897	1
9508				26 декабря 1961	14599	1
9509						
9510						
9511					47289	1
9512						
9513			0	1910	10235	1
9514				1969	3356	1
9515			0	1915	2146	1
9516			0	1909	10922	1
9517					3782	1
9518						
9519				10 февраля 1937	50742	1
9520				1915	29754	1
9521				1950	14700	1
9522					20000	1
9523				15 декабря 1955		
9524					20000	1
9525				1912	265000	1
9526				1911	40000	1
9527						
9528				1918	45000	1
9529				1972	50000	0
9530				1910	7000	1
9531				1932	75000	1
9532				1935	8450	0
9533	универсальная	opac.nekrasovka.ru/vmk/			16824	1
9534	универсальная	opac.nekrasovka.ru/vmk/			38000	1
9535	универсальная	opac.nekrasovka.ru/vmk/			37249	1
9536	универсальная	opac.nekrasovka.ru/vmk/			49972	1
